sequence,frame,gt_x,gt_y,gt_w,gt_h,pred_x,pred_y,pred_w,pred_h,iou
BlurCar3,0239.jpg,204,160,82,70,318,176,80,64,0.0
BlurCar3,0240.jpg,235,160,87,65,318,186,80,64,0.0146906488369903
BlurCar3,0241.jpg,261,152,89,68,328,166,80,64,0.11899038461538461
BlurCar3,0242.jpg,267,151,77,70,328,166,80,64,0.09138110072689512
BlurCar3,0243.jpg,242,157,88,71,348,176,80,64,0.0
BlurCar3,0244.jpg,218,159,86,67,338,176,80,64,0.0
BlurCar3,0245.jpg,201,167,81,70,358,176,80,64,0.0
BlurCar3,0246.jpg,187,186,93,70,358,186,80,64,0.0
BlurCar3,0247.jpg,183,203,84,67,338,206,80,64,0.0
BlurCar3,0248.jpg,163,208,90,68,328,196,80,64,0.0
BlurCar3,0249.jpg,139,188,93,66,308,196,80,64,0.0
BlurCar3,0250.jpg,145,172,84,67,288,196,80,64,0.0
BlurCar3,0251.jpg,166,178,99,70,268,196,80,64,0.0
BlurCar3,0252.jpg,191,202,96,72,258,216,80,64,0.162512077294686
BlurCar3,0253.jpg,200,223,89,70,238,216,80,64,0.34430889494255595
BlurCar3,0254.jpg,195,236,89,71,228,226,80,64,0.3593582887700535
BlurCar3,0255.jpg,181,225,91,68,208,226,80,64,0.5679423183582918
BlurCar3,0256.jpg,177,215,83,72,208,206,80,64,0.34725594949004374
BlurCar3,0257.jpg,176,219,85,75,198,226,80,64,0.5402653088570281
BlurCar3,0258.jpg,188,226,95,70,218,216,80,64,0.42493946731234866
BlurCar3,0259.jpg,222,225,89,70,228,206,80,64,0.4645161290322581
BlurCar3,0260.jpg,265,213,99,70,228,196,80,64,0.20151560474623592
BlurCar3,0261.jpg,298,194,81,68,228,186,80,64,0.055621771950735005
BlurCar3,0262.jpg,292,199,83,69,228,176,80,64,0.06437052301049946
BlurCar3,0263.jpg,266,216,90,71,218,196,80,64,0.13937834092258958
BlurCar3,0264.jpg,256,224,84,72,198,216,80,64,0.12399355877616747
BlurCar3,0265.jpg,249,214,83,70,178,206,80,64,0.04834068674467677
BlurCar3,0266.jpg,234,187,86,76,188,196,80,64,0.22953586497890296
BlurCar3,0267.jpg,213,177,84,68,208,196,80,64,0.5134833030599413
BlurCar3,0268.jpg,191,175,83,72,218,176,80,64,0.47710330138445156
BlurCar3,0269.jpg,194,197,84,73,228,196,80,64,0.38879289064428535
BlurCar3,0270.jpg,220,231,99,73,218,216,80,64,0.44832844574780056
BlurCar3,0271.jpg,253,250,83,68,228,236,80,64,0.34314948839530823
BlurCar3,0272.jpg,242,238,91,72,248,256,80,64,0.5875952121871599
BlurCar3,0273.jpg,217,221,89,69,248,256,80,64,0.21229411131445797
BlurCar3,0274.jpg,204,212,80,70,258,236,80,64,0.125577488450231
BlurCar3,0275.jpg,210,220,84,70,268,246,80,64,0.11607142857142858
BlurCar3,0276.jpg,237,243,98,75,278,236,80,64,0.3523479015291183
BlurCar3,0277.jpg,278,251,85,73,288,236,80,64,0.4803921568627451
BlurCar3,0278.jpg,284,237,84,71,268,216,80,64,0.33029284685549687
BlurCar3,0279.jpg,266,220,86,69,278,206,80,64,0.5031275496328529
BlurCar3,0280.jpg,241,205,88,70,268,206,80,64,0.5292841648590022
BlurCar3,0281.jpg,239,194,80,70,288,216,80,64,0.1611785095320624
BlurCar3,0282.jpg,265,203,87,67,298,196,80,64,0.3910557743615805
BlurCar3,0283.jpg,287,218,83,67,318,206,80,64,0.33897455183653
BlurCar3,0284.jpg,264,206,93,73,328,226,80,64,0.14818742768993443
BlurCar3,0285.jpg,240,188,90,70,338,206,80,64,0.0
BlurCar3,0286.jpg,243,186,80,70,338,206,80,64,0.0
BlurCar3,0287.jpg,260,183,92,72,358,196,80,64,0.0
BlurCar3,0288.jpg,282,181,82,71,378,176,80,64,0.0
BlurCar3,0289.jpg,272,175,86,67,378,156,80,64,0.0
BlurCar3,0290.jpg,252,161,84,72,358,136,80,64,0.0
BlurCar3,0291.jpg,248,168,88,67,378,146,80,64,0.0
BlurCar3,0292.jpg,257,182,84,70,368,166,80,64,0.0
BlurCar3,0293.jpg,258,177,96,72,368,156,80,64,0.0
BlurCar3,0294.jpg,275,163,83,71,368,176,80,64,0.0
BlurCar3,0295.jpg,285,166,92,71,378,156,80,64,0.0
BlurCar3,0296.jpg,298,182,86,70,398,146,80,64,0.0
BlurCar3,0297.jpg,308,202,79,72,398,156,80,64,0.0
BlurCar3,0298.jpg,300,206,80,71,388,156,80,64,0.0
BlurCar3,0299.jpg,295,199,80,70,398,176,80,64,0.0
BlurCar3,0300.jpg,282,192,83,71,408,196,80,64,0.0
BlurCar3,0301.jpg,232,197,86,64,398,186,80,64,0.0
BlurCar3,0302.jpg,196,204,77,72,408,186,80,64,0.0
BlurCar3,0303.jpg,206,206,81,67,418,186,80,64,0.0
BlurCar3,0304.jpg,230,181,88,77,398,196,80,64,0.0
BlurCar3,0305.jpg,252,177,77,70,388,196,80,64,0.0
BlurCar3,0306.jpg,240,177,86,72,388,196,80,64,0.0
BlurCar3,0307.jpg,228,186,79,71,368,206,80,64,0.0
BlurCar3,0308.jpg,229,203,91,71,358,226,80,64,0.0
BlurCar3,0309.jpg,266,213,88,71,348,226,80,64,0.031578947368421054
BlurCar3,0310.jpg,295,194,81,70,338,216,80,64,0.20343519964309614
BlurCar3,0311.jpg,307,180,86,65,358,196,80,64,0.19066147859922178
BlurCar3,0312.jpg,304,159,91,72,368,176,80,64,0.1457740257190537
BlurCar3,0313.jpg,288,169,85,66,368,186,80,64,0.023366714353838816
BlurCar3,0314.jpg,274,191,96,74,378,186,80,64,0.0
BlurCar3,0315.jpg,303,221,90,70,398,186,80,64,0.0
BlurCar3,0316.jpg,325,199,94,77,388,196,80,64,0.18066303620903792
BlurCar3,0317.jpg,337,178,86,72,388,196,80,64,0.20059435364041606
BlurCar3,0318.jpg,325,177,89,68,388,186,80,64,0.1591616517949782
BlurCar3,0319.jpg,308,186,84,69,398,196,80,64,0.0
BlurCar3,0320.jpg,292,199,88,70,398,186,80,64,0.0
BlurCar3,0321.jpg,291,198,92,73,418,206,80,64,0.0
BlurCar3,0322.jpg,297,192,84,72,418,186,80,64,0.0
BlurCar3,0323.jpg,290,188,85,70,408,196,80,64,0.0
BlurCar3,0324.jpg,286,181,87,71,398,196,80,64,0.0
BlurCar3,0325.jpg,285,177,88,78,398,186,80,64,0.0
BlurCar3,0326.jpg,276,176,95,81,388,196,80,64,0.0
BlurCar3,0327.jpg,268,181,92,72,398,196,80,64,0.0
BlurCar3,0328.jpg,267,187,84,70,388,196,80,64,0.0
BlurCar3,0329.jpg,268,189,83,71,398,186,80,64,0.0
BlurCar3,0330.jpg,267,198,86,68,388,206,80,64,0.0
BlurCar3,0331.jpg,267,198,86,67,388,216,80,64,0.0
BlurCar3,0332.jpg,280,207,88,72,408,216,80,64,0.0
BlurCar3,0333.jpg,298,212,83,74,428,216,80,64,0.0
BlurCar3,0334.jpg,291,225,85,66,448,236,80,64,0.0
BlurCar3,0335.jpg,274,218,85,71,428,226,80,64,0.0
BlurCar3,0336.jpg,269,209,80,67,418,216,80,64,0.0
BlurCar3,0337.jpg,269,208,85,74,418,216,80,64,0.0
BlurCar3,0338.jpg,283,217,93,73,418,196,80,64,0.0
BlurCar3,0339.jpg,274,217,101,70,398,186,80,64,0.0
BlurCar3,0340.jpg,230,213,102,71,418,196,80,64,0.0
BlurCar3,0341.jpg,222,208,79,65,408,216,80,64,0.0
BlurCar3,0342.jpg,234,194,85,71,388,206,80,64,0.0
BlurCar3,0343.jpg,245,192,77,71,378,216,80,64,0.0
BlurCar3,0344.jpg,248,195,81,71,358,216,80,64,0.0
BlurCar3,0345.jpg,254,197,80,67,338,206,80,64,0.0
BlurCar3,0346.jpg,246,201,87,74,348,206,80,64,0.0
BlurCar3,0347.jpg,243,208,83,67,328,216,80,64,0.0
BlurCar3,0348.jpg,260,201,78,71,308,236,80,64,0.11275840467738568
BlurCar3,0349.jpg,259,199,83,73,328,236,80,64,0.04721311475409836
BlurCar3,0350.jpg,245,199,83,71,318,236,80,64,0.0318560854492645
BlurCar3,0351.jpg,252,193,80,67,338,216,80,64,0.0
BlurCar3,0352.jpg,262,184,82,72,348,196,80,64,0.0
BlurCar3,0353.jpg,252,174,87,76,358,186,80,64,0.0
BlurCar3,0354.jpg,247,172,86,71,358,186,80,64,0.0
BlurCar3,0355.jpg,256,181,86,71,378,206,80,64,0.0
BlurCar3,0356.jpg,264,190,78,70,398,216,80,64,0.0
BlurCar3,0357.jpg,255,191,79,74,378,216,80,64,0.0
BlurCar3,0358.jpg,232,178,93,75,358,206,80,64,0.0
BlurCar3,0359.jpg,222,162,90,75,368,186,80,64,0.0
BlurCar4,0018.jpg,197,203,170,149,197,203,170,149,1.0
BlurCar4,0019.jpg,191,204,167,154,187,203,170,149,0.9277945619335347
BlurCar4,0020.jpg,197,206,167,148,197,213,170,149,0.8885995697950866
BlurCar4,0021.jpg,218,213,161,140,207,233,170,149,0.662730114623133
BlurCar4,0022.jpg,235,205,159,152,227,233,170,149,0.6620106104358338
BlurCar4,0023.jpg,239,203,168,153,237,233,170,149,0.6804082976621666
BlurCar4,0024.jpg,254,205,163,145,227,253,170,149,0.39525274975779334
BlurCar4,0025.jpg,269,206,167,150,217,253,170,149,0.31795113273688064
BlurCar4,0026.jpg,264,194,162,148,217,253,170,149,0.2853828306264501
BlurCar4,0027.jpg,228,182,168,145,197,233,170,149,0.35676059414591527
BlurCar4,0028.jpg,185,175,165,145,207,223,170,149,0.3920133393624237
BlurCar4,0029.jpg,164,179,160,147,217,203,170,149,0.3687690885146684
BlurCar4,0030.jpg,149,174,170,148,207,193,170,149,0.4008656567338105
BlurCar4,0031.jpg,164,173,169,145,207,173,170,149,0.5788056391572944
BlurCar4,0032.jpg,191,179,172,146,187,173,170,149,0.8889304973037747
BlurCar4,0033.jpg,238,186,170,147,167,173,170,149,0.36531365313653136
BlurCar4,0034.jpg,296,192,156,137,147,163,170,149,0.05703680231768594
BlurCar4,0035.jpg,309,198,171,145,167,153,170,149,0.06167792768940758
BlurCar4,0036.jpg,289,203,158,141,147,173,170,149,0.07525521727346644
BlurCar4,0037.jpg,229,200,171,142,127,173,170,149,0.20079388130506343
BlurCar4,0038.jpg,182,203,165,141,127,193,170,149,0.4901870591842993
BlurCar4,0039.jpg,163,200,160,143,117,213,170,149,0.5023371766905578
BlurCar4,0040.jpg,157,191,166,138,127,233,170,149,0.38622909362607044
BlurCar4,0041.jpg,168,178,158,139,137,223,170,149,0.381756559340852
BlurCar4,0042.jpg,186,179,153,137,117,233,170,149,0.2211406563258415
BlurCar4,0043.jpg,193,176,164,142,97,213,170,149,0.19021739130434784
BlurCar4,0044.jpg,203,179,162,141,107,213,170,149,0.196700948974015
BlurCar4,0045.jpg,217,190,161,135,107,193,170,149,0.20232469025418318
BlurCar4,0046.jpg,221,210,162,137,97,183,170,149,0.13389959916014507
BlurCar4,0047.jpg,222,234,161,139,77,203,170,149,0.06590853236220648
BlurCar4,0048.jpg,237,263,159,147,57,203,170,149,0.0
BlurCar4,0049.jpg,243,271,163,141,47,223,170,149,0.0
BlurCar4,0050.jpg,235,262,158,134,27,223,170,149,0.0
BlurCar4,0051.jpg,222,241,156,140,17,213,170,149,0.0
BlurCar4,0052.jpg,206,235,152,135,37,193,170,149,0.0023391557178147476
BlurCar4,0053.jpg,190,209,160,135,17,173,170,149,0.0
BlurCar4,0054.jpg,198,179,154,144,0,163,170,149,0.0
BlurCar4,0055.jpg,212,188,151,139,10,153,170,149,0.0
BlurCar4,0056.jpg,227,220,160,142,10,173,170,149,0.0
BlurCar4,0057.jpg,253,246,148,133,10,193,170,149,0.0
BlurCar4,0058.jpg,261,245,157,146,0,213,170,149,0.0
BlurCar4,0059.jpg,262,239,150,144,0,223,170,149,0.0
BlurCar4,0060.jpg,247,211,151,140,20,203,170,149,0.0
BlurCar4,0061.jpg,209,180,160,138,30,223,170,149,0.0
BlurCar4,0062.jpg,168,177,153,134,40,243,170,149,0.06645569620253164
BlurCar4,0063.jpg,134,181,154,142,20,243,170,149,0.10487382368088394
BlurCar4,0064.jpg,127,197,156,143,0,263,170,149,0.07469488122363345
BlurCar4,0065.jpg,134,208,155,145,0,283,170,149,0.05564756541901292
BlurCar4,0066.jpg,146,208,149,137,20,273,170,149,0.07440986494421609
BlurCar4,0067.jpg,169,205,146,139,10,273,170,149,0.017416319157951075
BlurCar4,0068.jpg,195,204,153,140,0,263,170,149,0.0
BlurCar4,0069.jpg,218,211,141,137,20,263,170,149,0.0
BlurCar4,0070.jpg,241,234,145,130,40,273,170,149,0.0
BlurCar4,0071.jpg,267,251,145,132,20,253,170,149,0.0
BlurCar4,0072.jpg,288,253,141,136,0,233,170,149,0.0
BlurCar4,0073.jpg,291,253,153,137,0,233,170,149,0.0
BlurCar4,0074.jpg,269,248,150,129,0,223,170,149,0.0
BlurCar4,0075.jpg,218,230,143,121,10,203,170,149,0.0
BlurCar4,0076.jpg,164,189,151,136,0,223,170,149,0.013523666416228399
BlurCar4,0077.jpg,179,199,150,129,0,233,170,149,0.0
BlurCar4,0078.jpg,221,199,149,131,20,243,170,149,0.0
BlurCar4,0079.jpg,249,193,142,132,30,233,170,149,0.0
BlurCar4,0080.jpg,262,204,154,137,10,253,170,149,0.0
BlurCar4,0081.jpg,279,214,143,133,10,253,170,149,0.0
BlurCar4,0082.jpg,277,235,152,132,0,233,170,149,0.0
BlurCar4,0083.jpg,276,254,140,136,10,233,170,149,0.0
BlurCar4,0084.jpg,255,267,146,137,0,223,170,149,0.0
BlurCar4,0085.jpg,256,270,141,135,0,243,170,149,0.0
BlurCar4,0086.jpg,260,264,139,130,0,233,170,149,0.0
BlurCar4,0087.jpg,236,249,152,136,20,213,170,149,0.0
BlurCar4,0088.jpg,218,245,141,139,20,233,170,149,0.0
BlurCar4,0089.jpg,207,237,147,141,10,223,170,149,0.0
BlurCar4,0090.jpg,215,232,141,135,0,213,170,149,0.0
BlurCar4,0091.jpg,229,225,143,132,10,213,170,149,0.0
BlurCar4,0092.jpg,234,215,148,137,10,193,170,149,0.0
BlurCar4,0093.jpg,227,182,151,137,20,213,170,149,0.0
BlurCar4,0094.jpg,243,159,145,135,30,203,170,149,0.0
BlurCar4,0095.jpg,254,162,153,137,40,193,170,149,0.0
BlurCar4,0096.jpg,270,184,152,145,50,173,170,149,0.0
BlurCar4,0097.jpg,265,225,161,140,50,183,170,149,0.0
BlurCar4,0098.jpg,267,261,153,136,30,203,170,149,0.0
BlurCar4,0099.jpg,258,272,139,136,40,223,170,149,0.0
BlurCar4,0100.jpg,222,272,154,125,30,223,170,149,0.0
BlurCar4,0101.jpg,199,248,139,127,40,243,170,149,0.0335930361179243
BlurCar4,0102.jpg,175,222,142,123,40,253,170,149,0.08136244188397009
BlurCar4,0103.jpg,162,193,146,133,60,233,170,149,0.1645846346033729
BlurCar4,0104.jpg,170,172,146,137,40,243,170,149,0.0618382835191605
BlurCar4,0105.jpg,183,185,149,132,60,253,170,149,0.07163610383424625
BlurCar4,0106.jpg,189,216,160,134,60,253,170,149,0.09293576052158063
BlurCar4,0107.jpg,195,248,154,133,40,273,170,149,0.03665821868211441
BlurCar4,0108.jpg,189,271,163,138,60,273,170,149,0.13198257905699678
BlurCar4,0109.jpg,192,269,151,140,50,263,170,149,0.09212690951821387
BlurCar4,0110.jpg,197,256,152,137,40,283,170,149,0.03197388426795456
BlurCar4,0111.jpg,209,241,155,135,30,293,170,149,0.0
BlurCar4,0112.jpg,229,209,150,142,30,293,170,149,0.0
BlurCar4,0113.jpg,228,217,143,137,30,293,170,149,0.0
BlurCar4,0114.jpg,217,225,149,135,40,273,170,149,0.0
BlurCar4,0115.jpg,216,215,147,137,30,253,170,149,0.0
BlurCar4,0116.jpg,203,202,145,130,20,243,170,149,0.0
BlurCar4,0117.jpg,179,187,145,130,0,243,170,149,0.0
BlurCar4,0118.jpg,161,176,153,138,0,253,170,149,0.011962087373352217
BlurCar4,0119.jpg,176,186,145,138,0,243,170,149,0.0
BlurCar4,0120.jpg,215,210,146,127,20,243,170,149,0.0
BlurCar4,0121.jpg,241,216,153,135,40,253,170,149,0.0
BlurCar4,0122.jpg,239,225,151,138,60,273,170,149,0.0
BlurCar4,0123.jpg,220,249,142,130,70,283,170,149,0.04585622163840459
BlurCar4,0124.jpg,167,257,157,130,70,303,170,149,0.15481720864471823
BlurCar4,0125.jpg,130,247,155,127,50,283,170,149,0.2224032586558045
BlurCar4,0126.jpg,122,221,157,129,30,263,170,149,0.17491043121890867
BlurCar4,0127.jpg,128,193,166,136,30,243,170,149,0.14843937287241693
BlurCar4,0128.jpg,160,190,158,133,30,263,170,149,0.054614964500273075
BlurCar4,0129.jpg,203,199,160,132,10,273,170,149,0.0
BlurCar4,0130.jpg,233,206,163,136,20,293,170,149,0.0
BlurCar4,0131.jpg,244,204,150,134,0,273,170,149,0.0
BlurCar4,0132.jpg,239,192,147,132,20,283,170,149,0.0
BlurCar4,0133.jpg,219,174,139,126,20,263,170,149,0.0
BlurCar4,0134.jpg,183,165,146,125,0,243,170,149,0.0
BlurCar4,0135.jpg,164,170,153,131,0,223,170,149,0.010422002004231155
BlurCar4,0136.jpg,163,171,150,132,0,223,170,149,0.012564505272604892
BlurCar4,0137.jpg,181,156,146,128,0,233,170,149,0.0
BlurCar4,0138.jpg,227,145,159,131,20,223,170,149,0.0
BlurCar4,0139.jpg,283,143,156,125,40,213,170,149,0.0
BlurCar4,0140.jpg,295,136,150,132,40,193,170,149,0.0
BlurCar4,0141.jpg,282,135,157,141,40,183,170,149,0.0
BlurCar4,0142.jpg,255,143,146,137,20,163,170,149,0.0
BlurCar4,0143.jpg,218,173,146,123,10,163,170,149,0.0
BlurCar4,0144.jpg,187,204,165,137,10,163,170,149,0.0
BlurCar4,0145.jpg,182,213,160,140,0,183,170,149,0.0
BlurCar4,0146.jpg,190,215,158,133,0,183,170,149,0.0
BlurCar4,0147.jpg,197,204,154,129,0,193,170,149,0.0
BlurCar4,0148.jpg,214,183,149,134,20,213,170,149,0.0
BlurCar4,0149.jpg,232,164,153,136,30,213,170,149,0.0
BlurCar4,0150.jpg,233,162,157,136,50,233,170,149,0.0
BlurCar4,0151.jpg,229,173,159,139,50,253,170,149,0.0
BlurCar4,0152.jpg,217,179,149,137,40,233,170,149,0.0
BlurCar4,0153.jpg,195,171,140,132,60,243,170,149,0.050347638456005754
BlurCar4,0154.jpg,168,151,152,134,70,223,170,149,0.10826017364311005
BlurCar4,0155.jpg,152,133,149,137,50,213,170,149,0.09257888074139538
BlurCar4,0156.jpg,129,144,146,133,30,213,170,149,0.11302357974330912
BlurCar4,0157.jpg,125,165,147,129,30,213,170,149,0.15895651263802396
BlurCar4,0158.jpg,147,173,147,130,30,203,170,149,0.13541134389371487
BlurCar4,0159.jpg,175,171,154,137,10,213,170,149,0.010336648314582291
BlurCar4,0160.jpg,214,163,144,136,30,233,170,149,0.0
BlurCar4,0161.jpg,253,166,153,130,20,233,170,149,0.0
BlurCar4,0162.jpg,279,186,142,128,40,253,170,149,0.0
BlurCar4,0163.jpg,271,195,154,140,40,243,170,149,0.0
BlurCar4,0164.jpg,255,201,146,132,40,223,170,149,0.0
BlurCar4,0165.jpg,230,201,152,137,50,203,170,149,0.0
BlurCar4,0166.jpg,199,202,153,135,30,183,170,149,0.0028350234434630904
BlurCar4,0167.jpg,158,202,161,139,30,173,170,149,0.1181185403923223
BlurCar4,0168.jpg,143,199,159,145,20,173,170,149,0.135691484367665
BlurCar4,0169.jpg,157,192,160,147,30,163,170,149,0.1181048294804303
BlurCar4,0170.jpg,195,183,148,136,10,163,170,149,0.0
BlurCar4,0171.jpg,206,161,158,132,20,143,170,149,0.0
BlurCar4,0172.jpg,206,122,164,148,10,123,170,149,0.0
BlurCar4,0173.jpg,224,111,158,146,10,133,170,149,0.0
BlurCar4,0174.jpg,249,120,155,148,10,113,170,149,0.0
BlurCar4,0175.jpg,252,145,162,139,10,133,170,149,0.0
BlurCar4,0176.jpg,267,161,156,143,0,133,170,149,0.0
BlurCar4,0177.jpg,271,165,154,141,10,153,170,149,0.0
BlurCar4,0178.jpg,271,164,151,146,10,163,170,149,0.0
BlurCar4,0179.jpg,269,167,152,136,20,173,170,149,0.0
BlurCar4,0180.jpg,256,179,152,139,0,183,170,149,0.0
BlurCar4,0181.jpg,241,198,137,131,0,193,170,149,0.0
BlurCar4,0182.jpg,217,217,149,138,20,213,170,149,0.0
BlurCar4,0183.jpg,215,223,154,135,0,193,170,149,0.0
BlurCar4,0184.jpg,222,215,154,134,20,203,170,149,0.0
BlurCar4,0185.jpg,232,192,149,134,30,183,170,149,0.0
BlurCar4,0186.jpg,239,170,146,140,50,173,170,149,0.0
BlurCar4,0187.jpg,250,159,148,139,50,153,170,149,0.0
BlurCar4,0188.jpg,260,168,146,137,30,163,170,149,0.0
BlurCar4,0189.jpg,265,182,146,142,10,163,170,149,0.0
BlurCar4,0190.jpg,252,195,141,133,10,183,170,149,0.0
BlurCar4,0191.jpg,225,211,143,133,30,203,170,149,0.0
BlurCar4,0192.jpg,210,220,147,141,50,183,170,149,0.024923782183946412
BlurCar4,0193.jpg,199,222,154,139,40,183,170,149,0.02657821903966964
BlurCar4,0194.jpg,189,222,155,146,30,183,170,149,0.02588235294117647
BlurCar4,0195.jpg,192,218,157,142,50,173,170,149,0.06512792986222937
BlurCar4,0196.jpg,208,200,155,140,30,183,170,149,0.0
BlurCar4,0197.jpg,247,177,145,142,50,163,170,149,0.0
BlurCar4,0198.jpg,283,165,156,145,30,153,170,149,0.0
BlurCar4,0199.jpg,306,159,151,141,10,163,170,149,0.0
BlurCar4,0200.jpg,286,171,159,135,30,183,170,149,0.0
BlurCar4,0201.jpg,253,181,159,129,50,173,170,149,0.0
BlurCar4,0202.jpg,203,176,157,141,70,153,170,149,0.1089125102207686
BlurCar4,0203.jpg,162,188,160,138,80,173,170,149,0.33106856084002473
BlurCar4,0204.jpg,150,193,156,145,80,193,170,149,0.4334828101644245
BlurCar4,0205.jpg,164,197,148,145,80,203,170,149,0.3431507635779079
BlurCar4,0206.jpg,186,195,151,140,100,193,170,149,0.3388072601555748
BlurCar4,0207.jpg,213,178,149,139,90,183,170,149,0.1584681579146013
BlurCar4,0208.jpg,238,157,147,141,100,183,170,149,0.08683955919484626
BlurCar4,0209.jpg,267,154,152,145,100,183,170,149,0.007400791119050657
BlurCar4,0210.jpg,301,161,147,141,100,193,170,149,0.0
BlurCar4,0211.jpg,320,172,155,144,110,183,170,149,0.0
BlurCar4,0212.jpg,313,178,147,141,110,163,170,149,0.0
BlurCar4,0213.jpg,247,168,170,142,130,173,170,149,0.17202492359449406
BlurCar4,0214.jpg,182,161,172,139,110,173,170,149,0.3382800608828006
BlurCar4,0215.jpg,160,159,156,142,90,183,170,149,0.3306989518524746
BlurCar4,0216.jpg,177,160,142,138,90,163,170,149,0.3322855194092702
BlurCar4,0217.jpg,205,151,156,146,90,143,170,149,0.19218854551312234
BlurCar4,0218.jpg,213,147,151,133,100,123,170,149,0.18608963643961554
BlurCar4,0219.jpg,203,149,154,139,120,133,170,149,0.3290487700838902
BlurCar4,0220.jpg,204,176,164,157,100,153,170,149,0.1944717272344605
BlurCar4,0221.jpg,214,231,177,147,100,153,170,149,0.08392966457686868
BlurCar4,0222.jpg,238,272,161,143,110,173,170,149,0.045402460380948265
BlurCar4,0223.jpg,242,292,164,148,90,193,170,149,0.018479733891831957
BlurCar4,0224.jpg,239,290,160,145,70,203,170,149,0.0012791945200957332
BlurCar4,0225.jpg,227,267,166,136,90,223,170,149,0.07796854256204856
BlurCar4,0226.jpg,218,228,153,143,80,213,170,149,0.0999044756645931
BlurCar4,0227.jpg,202,207,157,136,80,203,170,149,0.16257408975444537
BlurCar4,0228.jpg,202,182,165,149,80,193,170,149,0.15301101845649212
BlurCar4,0229.jpg,234,182,155,144,80,213,170,149,0.039439815016796824
BlurCar4,0230.jpg,260,177,172,159,100,223,170,149,0.021921316054939084
BlurCar4,0231.jpg,288,193,156,145,120,223,170,149,0.004819782062028499
BlurCar4,0232.jpg,288,198,160,145,130,233,170,149,0.027960177928404998
BlurCar4,0233.jpg,281,211,157,145,120,243,170,149,0.02160244700284634
BlurCar4,0234.jpg,260,223,159,148,100,253,170,149,0.024747284090432448
BlurCar4,0235.jpg,240,224,168,151,120,233,170,149,0.1628515069498601
BlurCar4,0236.jpg,238,218,162,147,100,243,170,149,0.08629531388152077
BlurCar4,0237.jpg,226,209,165,139,100,243,170,149,0.10585404971932638
BlurCar4,0238.jpg,214,197,162,139,120,253,170,149,0.1518536350505537
BlurCar4,0239.jpg,194,178,170,139,110,233,170,149,0.1730879815986199
BlurCar4,0240.jpg,196,154,154,137,90,243,170,149,0.07085524494879601
BlurCar4,0241.jpg,205,155,157,141,100,233,170,149,0.09441575209812783
BlurCar4,0242.jpg,236,164,161,141,100,243,170,149,0.04590292446050998
BlurCar4,0243.jpg,248,184,164,143,90,263,170,149,0.01599533469404757
BlurCar4,0244.jpg,256,212,162,139,110,283,170,149,0.03531244590617968
BlurCar4,0245.jpg,271,239,155,135,100,273,170,149,0.0
BlurCar4,0246.jpg,262,257,161,140,110,253,170,149,0.0555678059536935
BlurCar4,0247.jpg,241,265,163,147,130,233,170,149,0.16285269415872416
BlurCar4,0248.jpg,220,271,162,139,120,213,170,149,0.15357538936303583
BlurCar4,0249.jpg,201,258,157,142,130,233,170,149,0.3472898042322055
BlurCar4,0250.jpg,186,246,167,144,130,233,170,149,0.45769616815256536
BlurCar4,0251.jpg,187,217,167,142,130,253,170,149,0.323153294123995
BlurCar4,0252.jpg,202,189,159,140,130,233,170,149,0.24639882667225393
BlurCar4,0253.jpg,214,153,160,137,110,213,170,149,0.1205179282868526
BlurCar4,0254.jpg,241,119,160,146,90,193,170,149,0.02890833016356029
BlurCar4,0255.jpg,271,122,158,135,70,203,170,149,0.0
BlurCar4,0256.jpg,283,130,155,139,80,213,170,149,0.0
BlurCar4,0257.jpg,295,144,153,132,90,223,170,149,0.0
BlurCar4,0258.jpg,293,159,157,142,100,243,170,149,0.0
BlurCar4,0259.jpg,284,180,156,135,80,263,170,149,0.0
BlurCar4,0260.jpg,274,198,152,135,80,283,170,149,0.0
BlurCar4,0261.jpg,259,218,146,132,60,303,170,149,0.0
BlurCar4,0262.jpg,233,235,147,133,70,313,170,149,0.008652463142754405
BlurCar4,0263.jpg,212,235,152,138,50,313,170,149,0.010474403177235631
BlurCar4,0264.jpg,195,227,145,136,30,303,170,149,0.0067039106145251395
BlurCar4,0265.jpg,159,207,150,140,20,283,170,149,0.04473909710007667
BlurCar4,0266.jpg,153,191,151,146,10,263,170,149,0.044030146767155894
BlurCar4,0267.jpg,172,171,166,150,20,253,170,149,0.024976533485695628
BlurCar4,0268.jpg,216,154,151,146,10,243,170,149,0.0
BlurCar4,0269.jpg,234,152,146,147,30,233,170,149,0.0
BlurCar4,0270.jpg,241,165,160,138,40,243,170,149,0.0
BlurCar4,0271.jpg,243,180,152,140,40,263,170,149,0.0
BlurCar4,0272.jpg,228,189,153,143,20,273,170,149,0.0
BlurCar4,0273.jpg,201,194,156,146,0,273,170,149,0.0
BlurCar4,0274.jpg,204,194,154,141,20,273,170,149,0.0
BlurCar4,0275.jpg,236,194,157,152,30,293,170,149,0.0
BlurCar4,0276.jpg,270,190,149,142,30,283,170,149,0.0
BlurCar4,0277.jpg,278,179,158,135,10,263,170,149,0.0
BlurCar4,0278.jpg,289,160,154,146,20,253,170,149,0.0
BlurCar4,0279.jpg,307,156,158,140,30,233,170,149,0.0
BlurCar4,0280.jpg,315,147,159,152,40,233,170,149,0.0
